Id,name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT),source,estimated_max_power_mw,estimation_method,estimated_annual_energy_mwh
286a3a90-7d65-11ec-8e07-ede23cb84687,maincubes-maincubes-fra03,maincubes,27000.0,16.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,17.506409580668166,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),84345.88135965922
1fa0311d-9144-11e7-a556-02028ff44134,3u-telecom-frankfurt,3U Telecom,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.9694710778251687,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),9488.911652961664
1f789fb4-9144-11e7-a556-02028ff44134,newtelco-newtelco-frankfurt,NewTelco,0.0,2.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,2.1883011975835207,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),10543.235169957403
1f4dda3c-9144-11e7-a556-02028ff44134,cogent-communications-frankfurt,Cogent Communications,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
845e33ee-4107-4232-a5ea-3d94c12f4eaa,vps-house-frankfurt,VPS House,12481.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,24.580968522335926,density_model:type=unknown;density_kW_per_m2=1.2;pue=1.5;scaled_to_17.0TWh(factor=1.094),118431.1063406145
73564990-e440-4268-be26-efa4fb21b14d,vodafone-frankfurt,Vodafone,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
8f6c8ad0-d488-11eb-aa09-fd82c886dbc6,interxion-a-digital-realty-company-digital-park-sossenheim-fra-31,Digital Realty,13600.0,9.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,9.847355389125843,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),56070.84158568256
e1d91721-9b64-4b3f-b6e4-e6d5bfac870a,global-switch-global-switch-frankfurt-north,Global Switch,11862.0,14.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,15.318108383084645,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),73802.64618970183
2b922301-e5cc-4dd5-b34e-c821a95d180b,mk-netzdienste-fra2,MK Netzdienste,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f4c5615-9144-11e7-a556-02028ff44134,interxion-fra-5,Digital Realty,3000.0,1.2,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.3129807185501123,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),7476.112211424341
